,label,review
346,0,"Le téléfilm ricain basique, donc sur le mariage (le plus beau jour de la vie on rappelle) et les problèmes qui en découlent surtout quand on le décide après quelques mois de relation seulement (ce qui est la règle limite là bas). Donc on se retrouve avec une trame et une histoire banales, comme pour les films de catastrophe naturelle on devine tout et ils se ressemblent tous. Passée cette non surprise on n’a pas grand-chose non plus. Shannon Elisabeth me direz-vous oui mais on la préfère tous en mode American Pie, et là c’est pas trop le cas. Une belle histoire ? Pas du tout, à part sa banalité elle est prévisible à souhait, chiante à mort et débile à fond. On ne voit que des gamins qui ne savent pas se parler, ni penser, ni agir à temps. A 10 ans je veux bien, mais quand on en a 30, un poste à responsabilité et un mariage en vu, hum hum. En fait vous remarquerez surtout des clichés US et un côté ultra superficiel de tous les personnages. L’ancien petit ami du lycée qui revient pile là, les doutes habituels, la chambre de l’héroïne qui n’a pas bougé depuis ses 13 ans (et à 18 ans elle y vivait encore ? Pourquoi elle ne l’a pas relooké ?), les copines qui sont des ersatz de Sex and the city, le mariage en lui-même, la vie du mec célibataire… Non vraiment ce truc est une farce, une preuve supplémentaire ? Les monologues intérieurs, depuis Sauvés par le Gong (80’s donc) c’est dépassé. Quant au recyclage d’acteurs de séries c’est devenu tellement courant que plus trop besoin de prouver l’ineptie du procédé. En bref : on s’attendait à une bouse, on là eu, et on s’étonne des carrières de certains après…"
347,0,"Si le propos est juste, la satire réussie, il reste que c’est un peu long et confus et que l’animation actuelle permet d’autres ambitions. L’idéal aurait été de rester en format court… et télévisuel."
348,1,"On aurait tort de sous-estimer les films d'espionnage d'Alfred Hitchcock (""Correspondant 17"", ""4 de l'espionnage"", ""Les 39 marches"" sont des petits bijoux. L'étau est arrivé en France au pire moment, le rideau déchiré avait déjà eu du mal à passer (alors que c'est un très bon film) mais là on est en pleine guerre du Viêt-Nam, les Etats-Unis n'ont pas la côte et Cuba est idéalisé. ""On ne saurait montrer Cuba sous un mauvais jour"". Or c'est exactement ce que fait Hitchcock. Mais toutes ces considérations nous éloignent du film certes desservi par un acteur mollasson mais renfermant des morceaux d'anthologiecomme la mort de l'espionne cubaine, celle moins esthétique mais bien amené de Philippe Noiret, et une narration certes classique mais dans laquelle la patte du maître est bel et bien là"
349,0,"Non non non et non! Pourquoi? Ethan, pourquoi? Et même toi Sam? T'avais vraiment besoin de ça? Daybreakers n'a rien à vous offrir et n'a rien, ou sinon vraiment très peu de choses, à nous offrir. Le très peu de choses? Une idée originale de société régi par les vampires où le sang humain est en pénurie faute de matières premières. Alors on prend quelques bonnes idées qu'on éparpille à intervalles réguliers pour tenir le spectateur et on brode l'ensemble avec un piètre scénario téléphoné qui nous emmène laborieusement à la fin. Le mythe du vampire est quand à lui piétiné et ceux de Daybreakers n'ont vraiment aucun charisme. Les clichés s'accumulant, on arrive vers une fin dans le sang qui contraste un peu avec l'ensemble bancal. Heureusement, les quelques mots de la fin confirme le mauvais goût des réalisateurs pour un cinéma de série B de piètre qualité."
350,1,Casting 4 étoiles pour un film plus politico-policier à l'ambiance lourde et pesante très biemise en place. Un film sans concession qui place la magouille politicienne au-devant de la scène. Le défaut est du à un scénario un peu fouillis que le spectateur a bien du mal à comprendre et/ou à suivre.
351,1,"Je ne comprends vraiment pas les critiques de ce film. Il est tout simplement énorme et à prendre au 45eme degré. C'est bourré de référence et ne se prends pas au sérieux. Sans parler des guest stars comme Carmen Electra et Hercule! Bien-sur c'est lourd, c'est gras, mais pour moi, qui aime l'humour de Bigard et de Bob l'éponge, je trouve ce film splendide (et oui, c'est bien une référence pas très subtile :p )"
352,1,"The Wrestler est un film touchant et intelligent sur la tentative de reconversion d'un catcheur en fin de carrière. Ce film est également en quelque sorte une parabole de la vie de son acteur principal : Mickey Rourke. The Wrestler montre les coulisses, la vie du catch underground sans masquer la réalité (oui le catch ne se résume pas à la WWE). Filmé caméra à l'épaule on suit les pérégrinations du ""bélier"" des vestiaires au ring, du club de strip-tease à sa misérable caravane qui lui sert d'habitation. Mickey Rourke incarne à merveille ce vieux catcheur, viril et touchant, à la fois bête de combat et gros nounours. Le film ne donne pas de leçon de morale, tiraillé entre plusieurs combats : sa passion, sa fille, une femme, le Bélier choisit de vivre sa passion jusqu'au bout. Un très beau film de Darren Aronofsky et profondément humain."
353,0,"Depuis l'excellent ""Femmes du Caire"", on guette les sorties des films de Yousry Nasrallah en espérant retrouver les qualités décelées dans ce film. Il y a 4 ans, on avait été un brin déçu par ""Après la bataille"" et là, avec ""Le ruisseau, ..."", eh bien, on est encore plus déçu ! Est-ce le fait que le scénario de ""Femmes du Caire"" avait été écrit par Waheed Hamed, également scénariste d'un autre grand film égyptien, ""L'immeuble Yacoubian"", qui avait amené ce film sur les sommets ? En tout cas, il y a un problème de scénario auquel se rajoute un problème de réalisation dans ""Le ruisseau, le pré vert et le doux visage"" : un scénario très compliqué, trop compliqué, avec énormément de personnages et un réalisateur qui ne fait pas grand chose pour aider les spectateurs à s'y retrouver. C'est dommage car le fond est intéressant, avec un portrait inattendu de l'Egypte contemporaine sous forme d'un hymne aux plaisirs de la chair et de la (bonne) chère, à l'amour et à la liberté. Et puis, comme toujours chez Nasrallah, les femmes ne se laissent pas faire ! Vraiment dommage que le film soit si brouillon."
354,1,Une comédie légère et très rafraichissante. Comment ne pas succomber au charme de ces acteurs brillants qui donnent du piquant aux surgelés. Mention toute particulière pour la demande en mariage sur le pont transbordeur. A voir!
355,1,"On l'appelle Trinita commence à dater : 1970 mais avec déjà un Terence plus blondinet aux yeux bleus que jamais et un Bud Spencer alors peut-être pas encore aussi gros mais déjà bourru et de mauvais poil. Western spaghetti dans toute sa splendeur, écrit et réalisé par Enzo Barboni qui signera plus tard avec le duo plusieurs de leurs meilleurs films comme Deux supers-flics, Quand faut y aller faut y aller ou encore Attention les dégâts, On l'appelle Trinita rassemble ce qui a fait le succès des films de Terence Hill et Bud Spencer : des engueulades entre les deux compères, des baffes avec des méchants en réalité plus bêtes qu'autre chose et des scènes de boustifaille intense où c'est à celui qui avalera le plus de fayots. Ici, comme dans Pair et impair, ils sont demi-frères mais comme dans tous leurs films ne s'apprécient guère ( Moi, je vais vers l'ouest, la Californie, ce qui veut donc dire que toi, tu iras à l'est). Ceci étant, tout au long de l'aventure, ils seront des justiciers toujours prêts à secourir des mormons face à une bande de mexicains surexcités et contre un major et ses hommes prêts à tout pour s'approprier leurs terres. Un bon cru donc pour ce film qui a déjà plus de 37 ans et qui engendrera une suite On continue à l'appeller Trinita."
356,0,"Je reconnais que sur le web, Norman parvient à enchanter beaucoup de spectateurs grâce à un humour particulier assez sympa ... Mais où cet humour est il passé dans ce film ? Et où est donc passé aussi le scénariste et le réalisateur, ils allaient à la cafet pendant que les autres incompétents se coltinaient le travail ? Non, ce film est vraiment un mauvais film ! Il est marqué que c'est une comédie, hors il n'a jamais su m'arracher un sourire sur toute la longueur ( oui, j'ai trouvé que les misérables 1h20 passaient trop lentement ) ... Peut-être n'y a-t-il que le barbu pour soutenir cette comédie non comique !"
357,0,"Un retour aux sources pour James Belushi qui n'en pas eu assez des ces films d'action qui n'a d'autre but que de nous divertir avec des scénes d'actions faisant appel non pas aux effets spéciaux mais aux simples pétards,canons et autres artifices.On pouvait s'attendre à une sorte de ""double détente"" sans Schwarzi,mais on est bien loin de cette époque.Les scénaristes font tout pour recreer cette atmosphére qu'on a connu dans les 80's et le début des 90's mais se plante carrément en tentant d'instaurer un dénouement qui tue.Marre de ces fins où tout le monde se ment,et que le gentil est en fait le méchant depuis le début.Bref un scénario médiocre que les auteurs ont éssayé de sauver avec les dialogues qui sont moyens.Ca se croit drole et surprenant c'est juste très moyen et à peine divertissant."
358,0,"Surfait, sentiments bancals et trop binaire: on a d'un côté la pauv' victime et son parrain, de l'autre les suspicieux et autres méchants. Film trop sensibiliste (petites musiques douces émouvantes mais inappropriées), trop terne, trop stylé, trop maniéré. Andrew Garfield n'arrête pas de faire des ""grimaces"" de paumé légèrement psychotique: pas la peine d'en rajouter! Est-ce bien vu, d'ailleurs? C'est larmoyant, le scénario fait tout pour nous écoeurer mais avec un manque de force, un manque d'énergie certains. Je n'ai pas pu me projeter dans le personnage à cause de cette affectation sans cesse trop appuyée. La ressemblance Jack/Eric est mauvaise ; d'autres aspects rongent la crédibilité de l'histoire, dont la visée démonstrative irrite. Le film plaît à d'autres, certes, mais pour moi il n'a guère d'intérêt."
359,1,"J'adoooooore l'expressionnisme allemand. Et Le cabinet du docteur Caligari en est un des représentants les plus importants. Plus terrifiant encore que bon nombre de péloches dites ""d'horreur"" que l'on tourne de nos jours, son atmosphère est si particulière qu'on se croirait plongé non pas dans un rêve, mais bel et bien dans un cauchemar. D'autant plus terrifiant ici que le film s'appuie sur la vision d'un fou, et en donne les perspectives avec les bandes colorées, les décors géométriques, et les expressions poussées des acteurs. Tout cela pour nous faire décoller, le temps d'une projection, de notre réalité, pour accéder au monde si étrange de Francis, l'interné. Le film, plus théâtral que cinématographique de par les techniques employées, permet à Wiene de se détacher du cinéma de son époque pour créer une oeuvre unique et symbolique du courant expressionniste. Un bijou."
360,1,"Il y a du Yorgos Lanthimos dans ce film : une mise-en-scène lente, épurée, et un propos qui invite à la réflexion. Pas d'explicite, tout est à comprendre et à décoder. Jessica Hausner traîte avec ironie de la transformation du lien social dans notre société. C'est fin, intelligent, et d'une incroyable esthétique avec un travail subtil sur les couleurs. Jouissif."
361,1,"Un film découvert par hasard sur canal + un petit délire de cinéma. trés drôle, ce film de 1h 25 vous parait 20 minutes de film. trés simpa"
